logFC	logCPM	LR	PValue	FDR	hgnc	biotype	RMH3869	RMH3871	RMH3872	RMH3874	RMH3875	RMH3877
ENSMUSG00000041577.5	1.96853752279887	2.73311395475221	32.2669066867133	1.3438269246943e-08	1.59231905861406e-06	Prelp	protein_coding	1.92916634329182	0.656535614315152	3.04333462957619	0.511878825882161	4.07820422685477	0.924672971147242
ENSMUSG00000026042.9	2.30972101266456	4.26164130157692	31.9465198214902	1.58476041942981e-08	1.85760161631039e-06	Col5a2	protein_coding	1.83882090125045	0.394837165385883	3.42348510539206	0.553788602904277	5.22361692465829	0.948276899072009
ENSMUSG00000033581.10	1.48857590251329	2.19926723426052	31.9343260094728	1.59473983793835e-08	1.85760161631039e-06	Igf2bp2	protein_coding	0.991035221696477	0.245174543326351	1.10563355328186	0.315677802350838	0.845393452136052	0.35221303133266
ENSMUSG00000007888.9	4.93693374091776	-0.665876472366438	31.8793501295182	1.64051955317906e-08	1.8948690133148e-06	Crlf1	protein_coding	0.440882558175897	0	0.490748663230393	0	0.965299716081221	0.0851151572829724
ENSMUSG00000070348.4	1.01536196471598	4.6668140055914	31.825512822114	1.68662672286938e-08	1.93189035881997e-06	Ccnd1	protein_coding	8.53217107362859	3.73320811684686	10.6215052386819	4.1895210326183	9.00688364327855	4.34203974356145
ENSMUSG00000060882.5	-1.0778038840306	4.28914301131345	31.6768315176541	1.8208147324878e-08	2.0683552477723e-06	Kcnd2	protein_coding	2.63035937432252	4.20164181237833	2.37001278247216	4.86324673070438	2.73106769653039	5.35451415997214
ENSMUSG00000041012.3	-1.39501627938532	2.72532334916964	31.6209277317646	1.87399129988451e-08	2.11131232925513e-06	Cmtm8	protein_coding	4.38248354211953	9.93569374236559	3.33060932384854	7.22618372688741	3.11966134658055	7.94280997220606
ENSMUSG00000028525.9	-1.15132441211598	5.72001227154026	31.3949821336229	2.10524284488754e-08	2.35256608967311e-06	Pde4b	protein_coding	3.25423281817954	5.74716314279446	2.67356461551143	6.26223050790393	3.93114375546679	7.39148057406595
ENSMUSG00000030218.1	1.76224985972967	4.68690237262826	31.3578118978434	2.14593516673039e-08	2.37869990860558e-06	Mgp	protein_coding	42.2042374783588	14.9122916984108	66.5943457475041	19.6763118373188	101.599071969025	20.4996417319785
ENSMUSG00000029469.8	-0.980428221072959	5.19966843459921	31.332287903116	2.17433306964729e-08	2.39089664338415e-06	Ift81	protein_coding	7.6546392870555	13.7584181281673	7.08389689707613	11.5441203739159	8.12432467919757	14.7597420470245
ENSMUSG00000005483.8	-1.23554634560338	6.99060047172869	31.2417138017754	2.27817812395713e-08	2.48520304077705e-06	Dnajb1	protein_coding	37.5956480597744	61.9724284375244	25.4014651107459	82.3865546665677	34.8816466111288	58.525296002664
ENSMUSG00000033684.8	1.01597876233469	4.53036314919971	31.1561311636742	2.38086178880524e-08	2.57676734544315e-06	Qsox1	protein_coding	5.77310339696268	2.45125396720855	5.28736570248268	2.49259835681766	4.94025595013628	1.96993256552496
ENSMUSG00000041695.2	-1.15619035489395	5.92616225046622	30.9721828386757	2.61753196069303e-08	2.81077943747857e-06	Kcnj2	protein_coding	7.69735146206462	11.6373588220537	6.08931438055199	15.0216964812629	8.2171093986517	16.6474268071732
ENSMUSG00000040488.9	1.49637450451244	5.19102095510093	30.7993347356718	2.86135939358384e-08	3.04878952440387e-06	Ltbp4	protein_coding	6.31728189495816	3.58067732548359	12.0955268883923	2.68115248734077	8.26616721712676	2.07835642301421
ENSMUSG00000026628.8	-1.26752764873992	7.78104607673672	30.6131919909896	3.14945044553475e-08	3.32993818260578e-06	Atf3	protein_coding	92.9571927079252	131.005069668637	60.9074857962467	173.551740341368	54.9621878746505	136.105907019348
ENSMUSG00000032925.9	2.94005521474838	2.3799671859826	30.5946539110682	3.17968687436879e-08	3.3362439761984e-06	Itgbl1	protein_coding	1.06361043992794	0.132316346379854	2.16909279913476	0.172244736525204	3.45747277960864	0.495008117705691
ENSMUSG00000022440.8	2.0687874382521	0.884265091695045	30.4588932684271	3.4101640616859e-08	3.55096250211157e-06	C1qtnf6	protein_coding	1.10174695133994	0.23258775851765	1.50507848675182	0.302774511849432	1.06514641451706	0.174026613786152
ENSMUSG00000026532.7	-1.14712837933661	4.1456860790452	30.1419466015431	4.01551213681789e-08	4.14986573838811e-06	Spna1	protein_coding	1.04686740214173	2.25738000774583	1.12365662543079	2.13714719752129	1.43450289757891	2.69953669745668
ENSMUSG00000040152.8	2.03101728206825	4.42464877981456	29.9445877604975	4.44571074651689e-08	4.56017120976677e-06	Thbs1	protein_coding	3.0443799188756	0.89907218950049	6.77595681538663	1.1785648326211	8.09806173979038	1.82837232383638
ENSMUSG00000037206.7	1.86410821455058	1.82170933733579	29.8801270762539	4.5959951423786e-08	4.66215722923226e-06	Islr	protein_coding	2.05924171849861	0.471902936978892	3.00392635740552	0.47655295291871	2.57637181777719	1.00433582071383
ENSMUSG00000040690.9	1.89409910572518	1.41185281206314	29.8729772719656	4.61297477755975e-08	4.66215722923226e-06	Col16a1	protein_coding	0.479746419498581	0.104443327471519	0.696880738756187	0.168096775256002	0.720268131966649	0.156292994336994
ENSMUSG00000027955.10	1.38856715568661	4.42047892491621	29.6874984040234	5.0761129089444e-08	5.09278627251393e-06	Fam198b	protein_coding	4.05165069594929	1.08410314390318	4.64848617205728	1.41824502160483	5.1399252933629	2.19255418405809
ENSMUSG00000074973.3	6.11956260862402	-1.16279478196639	29.6286818877947	5.2324932240755e-08	5.21163908441433e-06	Gm11382	pseudogene	2.39801391423018	0	5.76556213926965	0	3.60026241412671	0
ENSMUSG00000062210.6	-0.93019500939776	5.54895336756806	29.5953956611578	5.32312350500262e-08	5.26376493354396e-06	Tnfaip8	protein_coding	6.96942595190889	12.980297628209	7.71302631364634	12.5596874099993	8.62832821390139	13.7895279586747
ENSMUSG00000033590.7	-1.22580758076378	3.0520577795153	29.4812343369402	5.64607384974937e-08	5.54323464748608e-06	Myo5c	protein_coding	0.909611255212476	1.50083750572462	0.683432780480521	1.73665523951413	0.752453230567539	1.51806927637615
ENSMUSG00000030554.8	1.2710312346036	2.64258285535893	29.3756861860621	5.96209923570707e-08	5.81198964502083e-06	Synm	protein_coding	1.13178027382693	0.378391613130918	1.24516792731451	0.391562114726664	1.08096448145572	0.51795569311771
ENSMUSG00000028108.8	1.46709118844655	2.27889891318173	29.3561060252202	6.02264492571361e-08	5.82966581013617e-06	Ecm1	protein_coding	2.39228389292975	0.94440726360268	3.57888869815809	0.946700624212169	2.81346671530073	0.886743335134432
ENSMUSG00000027254.7	2.21136451222027	1.30468982066608	29.2122662185249	6.48672473267505e-08	6.23496723430899e-06	Mtap1a	protein_coding	0.223982941355469	0.0688408495661921	0.303579593366984	0.065174241031879	0.469799006416518	0.051508041594791
ENSMUSG00000036256.6	1.47208439146206	5.29346861009961	29.095418476366	6.88997278769256e-08	6.57657471991904e-06	Igfbp7	protein_coding	34.6386851630657	13.1173377608981	46.9990442019765	16.4670612511835	69.1156424716931	18.6204391619404
ENSMUSG00000026986.8	-1.45199615780279	2.96036490000356	29.0535147364177	7.04062492111464e-08	6.67402686487729e-06	Hnmt	protein_coding	2.3195780247017	5.46571326734598	1.9136689780824	5.36208330553562	3.20082955259349	7.2308008616842
ENSMUSG00000034330.9	1.23962537390015	3.44466727030792	29.0285083589084	7.13209572187504e-08	6.71442847240907e-06	Plcg2	protein_coding	4.13338171282275	1.32524691084305	4.44194884339853	1.45602689248114	2.78549507562595	1.40371126736556
ENSMUSG00000051435.5	3.18204421337481	-0.427139011284802	28.8689853920996	7.74430705861131e-08	7.24119051160629e-06	Fhad1	protein_coding	0.209909686447929	0	0.223429305397032	0.010816112782768	0.147725755075961	0.0569874210309827
ENSMUSG00000040648.7	-1.11918648826086	6.95578625972961	28.8441600044239	7.8442061590044e-08	7.28504146321051e-06	Ppip5k2	protein_coding	7.07428347101942	12.6936925176782	6.29726802607386	10.7514097425721	7.76678873884118	17.2861908263036
ENSMUSG00000047821.8	1.20393824517656	3.09508999751841	28.809030758718	7.98777908507016e-08	7.36859218283821e-06	Trim16	protein_coding	1.72058189814849	0.774299101006629	2.05914912716178	0.580734498394857	1.59282803496966	0.742364682790285
ENSMUSG00000053664.3	1.4504544375197	1.76021437677852	28.5613115847332	9.07779571940425e-08	8.31828681088076e-06	Uck2	protein_coding	57.4584986144458	16.678691194354	52.3287433292408	17.225835270991	55.5497010527485	19.6643768266259
ENSMUSG00000068735.7	1.20827876054472	3.29816587098552	28.4145542139896	9.7926345243127e-08	8.91389149249524e-06	Trp53i11	protein_coding	3.24116133773979	1.64802039800021	4.57627793373589	1.29123588669025	3.85779069042237	1.60631164902242
ENSMUSG00000079037.3	0.878081809364627	6.54678807360556	28.1313699978493	1.13353558436493e-07	1.02502938204579e-05	Prnp	protein_coding	56.5246136925685	29.0265518499454	61.0531847961947	25.9554091904004	47.8963481879357	24.3148848423456
ENSMUSG00000042804.7	1.86387756811808	1.66039960453671	27.9994303317369	1.21351169433466e-07	1.09017766265555e-05	Gpr153	protein_coding	0.861884170863976	0.268052475347734	1.48016737472411	0.355285610892845	1.50195420850674	0.267415991847924
ENSMUSG00000038168.5	1.71409249983932	1.16882033353985	27.9133603932565	1.26870709501984e-07	1.13236227409401e-05	Leprel1	protein_coding	0.82169526456289	0.263623530560671	1.06145597069932	0.23175507316533	0.892775655338926	0.281783103720964
ENSMUSG00000022816.5	1.8956390455587	4.83921951858251	27.8968888187155	1.27955344720956e-07	1.13467497625131e-05	Fstl1	protein_coding	4.91803204514926	1.76431242484691	10.2301874793667	2.1148677806184	13.7984353540199	3.06602090433033
ENSMUSG00000046798.7	-0.904680446663737	4.54802221297057	27.8088235239422	1.33913980772421e-07	1.17990234981855e-05	Cldn12	protein_coding	4.13361258157053	6.89073387622587	4.12131185686345	7.17284514478964	4.45133206504539	6.89147243911734
ENSMUSG00000019916.8	0.835240305623231	5.73157553896783	27.7898431264822	1.35234216251145e-07	1.18394541552356e-05	P4ha1	protein_coding	17.4533046873139	8.98646904761679	19.2859554274272	8.2177911065855	16.2121626303288	8.99908974421178
ENSMUSG00000031207.10	0.915233250254621	6.56076593116283	27.7678542356683	1.36780033941335e-07	1.18989972564788e-05	Msn	protein_coding	17.9747739831966	9.30110673740488	22.8360182719972	9.08807859680332	21.4015757451728	10.7998112539204
ENSMUSG00000027204.7	1.63284307223756	5.31402122531298	27.5635487475536	1.52016761802541e-07	1.31413232136851e-05	Fbn1	protein_coding	3.16045630556222	1.19107471952325	6.01963465361379	1.24806267320286	6.58537180924348	2.08808373294673
ENSMUSG00000018593.6	1.44237340757178	6.62534858706194	27.5121537331057	1.56110409645755e-07	1.34108598786306e-05	Sparc	protein_coding	28.7258779688075	12.4244438317299	49.1415274461948	13.690357016087	58.4094852033903	18.40586752398
ENSMUSG00000062380.3	3.04538236560734	-0.532583546316428	27.4982362991142	1.57237829310467e-07	1.3423813440201e-05	Tubb3	protein_coding	0.601561859599803	0.0374180547668886	0.645687283568959	0.0354250904178105	0.483833548679582	0.111987619762065
ENSMUSG00000018042.10	0.943432487210195	4.91599104338425	27.3832658156898	1.66869007925834e-07	1.41581142835839e-05	Cyb5r3	protein_coding	9.04253177790516	4.83203509759451	10.6309416507768	4.80571471520999	9.78230852935653	3.79801819744488
ENSMUSG00000004562.8	1.1862404887727	2.96026558868648	27.3366083953689	1.7094420854799e-07	1.43878241772798e-05	Arhgef40	protein_coding	1.69593347037354	0.757043149326387	2.19867626182884	0.787218628487459	2.11291201199171	0.780007720278699
ENSMUSG00000029675.9	1.74499221418036	2.08512104279185	27.328416620025	1.71669928342952e-07	1.43878241772798e-05	Eln	protein_coding	1.8560590021139	0.602686406080348	2.58423697090726	0.596521789627797	3.42420873362444	0.901883014768809
ENSMUSG00000050010.7	1.98235066260018	0.796177084622885	27.2291995013468	1.80708796499563e-07	1.50535903508272e-05	Shisa3	protein_coding	0.489095868040293	0.146867243810234	0.72651262936224	0.139044785299639	0.506417202071308	0.0879111068589134
ENSMUSG00000009687.8	2.01180560143968	1.82753937964388	27.0553334314316	1.97713965436754e-07	1.63709545477602e-05	Fxyd5	protein_coding	0.920616836037793	0.200423143923794	1.46025931257205	0.41112106848869	1.76370613833805	0.233271785225962
ENSMUSG00000037826.3	-1.03036937002656	6.6944917592652	26.9318180971953	2.10760484285783e-07	1.73467236916652e-05	Ppm1k	protein_coding	14.9715872492759	23.0858010101049	12.3253210321913	18.490965798277	11.8559695004373	29.1583790366356
ENSMUSG00000087467.1	3.4101705783293	-0.25163472450963	26.8016919031628	2.25439876838475e-07	1.84444708758621e-05	Gm13601	processed_transcript	3.60421491308796	0.174368135213701	2.00593516095423	0.165080921346997	4.88510606316818	0.521862308091225
ENSMUSG00000035184.8	1.63764466191938	1.50935177617584	26.6537337370288	2.43380018522262e-07	1.97944281336597e-05	Fam124a	protein_coding	1.03757702043441	0.174368135213701	1.05767490304859	0.270132416749631	0.888201102394214	0.411164242738541
ENSMUSG00000024411.8	-2.35456433434776	1.36468736092631	26.6304465836973	2.46331150268862e-07	1.99165980026206e-05	Aqp4	protein_coding	0.196197030631005	0.512557548395276	0.060476658329127	0.671895214074832	0.240746772981575	0.996458398716992
ENSMUSG00000042734.5	2.56432819904075	-0.0233756910885091	26.3585069041883	2.83567201676559e-07	2.27931648365164e-05	Ttc9	protein_coding	0.549931979545872	0.0342065983744386	0.826378389014985	0.129538731807354	0.884615728041923	0.102376127139034
ENSMUSG00000000693.4	2.71563408661283	1.30776977522889	26.3424668784866	2.85931958757698e-07	2.284962077398e-05	Loxl3	protein_coding	0.478685541090653	0.116717852880316	0.882362107615536	0.173644765461818	1.68888714370551	0.0998063223698254
ENSMUSG00000021983.9	1.1771820867552	2.97465559947581	26.2907490642235	2.93692098329005e-07	2.33340918585675e-05	Atp8a2	protein_coding	2.12260143331718	0.667176179898745	1.67344755469288	0.641995742418931	1.57924322375975	0.80743946053527
ENSMUSG00000034845.5	2.05843229793888	0.698163078003534	26.1982950144683	3.08094433177198e-07	2.43376895633367e-05	Plvap	protein_coding	0.956818294498215	0.13886959499349	1.47774217929928	0.295814493205171	1.34673827984879	0.311714668844933
ENSMUSG00000034813.10	2.84880894565365	-0.316434469532221	26.1492371886368	3.16021927270961e-07	2.48212650876534e-05	Grip1	protein_coding	0.194352443163534	0.0267230858565059	0.194701241676273	0.016866505373895	0.105582408281462	0.0177730883981686
ENSMUSG00000024381.8	1.80615051668274	1.01969584790142	26.136389767831	3.18131579372222e-07	2.48449918094954e-05	Bin1	protein_coding	1.05386400967484	0.229431756860133	1.41867124870118	0.298666140594896	1.39062356302232	0.429163082311862
ENSMUSG00000026728.3	1.27689206375291	5.54535391344117	25.9937166575373	3.42530356018372e-07	2.65993205845905e-05	Vim	protein_coding	19.9976017237655	9.35158713995266	32.2742640421686	11.4641499311022	37.6261846787936	12.0205499414223
ENSMUSG00000046034.7	0.971901775958056	4.31424505838963	25.9274336224384	3.54495268527562e-07	2.72357104450228e-05	Fam105b	protein_coding	16.7851278522066	9.49389846716106	22.0058116039993	7.92032452823867	17.4214854419433	7.92405481288562
ENSMUSG00000019539.4	1.82926304987168	1.4566802333356	25.9263821615443	3.54688408123614e-07	2.72357104450228e-05	Rcn3	protein_coding	1.90579790854161	0.436739224079401	3.16528278372239	0.744259632873123	3.01186636523061	0.784263957056317
ENSMUSG00000001119.6	1.66184146041233	4.16693930195157	25.8966415732495	3.60195270984251e-07	2.75049111093252e-05	Col6a1	protein_coding	4.24544207293519	1.24834461190167	8.34041879680833	1.56065487826899	7.15684335162493	2.7462235579529
ENSMUSG00000020810.5	1.74825344377138	2.7837604119917	25.7257576158591	3.93539402663174e-07	2.97441980651817e-05	Cygb	protein_coding	2.51260744549894	1.43870571383887	5.86177872560755	1.13506434961407	5.71659629883817	1.16617275551112
ENSMUSG00000026335.9	0.836145504226677	9.47498042930868	25.7242436739425	3.93848239204298e-07	2.97441980651817e-05	Pam	protein_coding	129.565350961264	57.709790251222	129.687094603277	59.0951158129328	107.040191750141	63.8872479592872
ENSMUSG00000073418.4	1.71076027813356	2.28928210500224	25.7039726646878	3.98006905512714e-07	2.9894015935914e-05	C4b	protein_coding	0.963106843854922	0.209673442874123	1.60332925331797	0.443718833682467	1.50178054856289	0.430655603494084
ENSMUSG00000021456.7	-0.963826583099491	4.24467153193412	25.691337400422	4.00621314576506e-07	2.99268476568156e-05	Fbp2	protein_coding	11.4245895070062	16.0344597783767	9.86226088238499	19.6894695263641	9.63677979077182	17.157840174977
ENSMUSG00000075779.1	-1.02010432592481	5.61594604088524	25.67262135361	4.04525592216573e-07	3.005515818928e-05	U4	snRNA	252.295043916157	450.866178195426	236.127224660898	523.070690782342	248.013077053154	337.967970954317
ENSMUSG00000056174.7	4.26241135250796	0.08398420466827	25.6387234740587	4.11694253241164e-07	3.04233199505366e-05	Col8a2	protein_coding	0.28579362974233	0.015554695380348	0.16104742594637	0.0294524391341654	0.804518942675059	0
ENSMUSG00000045136.5	1.81134422520448	1.35107178383205	25.3763676940811	4.71660987984058e-07	3.46683437424646e-05	Tubb2b	protein_coding	2.38026010944287	0.545468619020962	2.42636578384453	0.378704929054633	1.4498189166377	0.725564557652033
ENSMUSG00000074521.3	-2.05141347818797	0.927356882840154	25.3219711434687	4.85150985352983e-07	3.54702143280678e-05	Gm14327	protein_coding	0.331879826251193	2.07122370557711	0.332475441042138	1.96090597180135	0.726641360862245	1.29744772729862
ENSMUSG00000020458.10	1.05166563289613	5.76454906294756	25.2478649879889	5.04153466200934e-07	3.66644941424965e-05	Rtn4	protein_coding	10.5208266096919	3.9564407130569	12.3327226913273	4.02947844112996	10.5934665876775	6.3092936259704
